generic,mission,sample_type,sample_subtype,original_weight_g,pristinity_pct,station,landmark,generic_description,has_pds_photos,n_pds_photos,n_pds_jpegs,has_compendium,compendium_url,has_thin_section,has_3d_scan,has_display,is_osd476_regolith
15263,Apollo 15,Soil,2-4 mm,6.7,70.746,6,APENNINE FRONT,"Fines, 2-4mm",False,0,0,False,,True,False,False,False
15264,Apollo 15,Soil,4-10 mm,4.5,87.489,6,APENNINE FRONT,,True,11,11,False,,False,False,False,False
15265,Apollo 15,Breccia,Regolith,314.1,79.579,6,APPENINE FRONT,,True,81,81,True,https://curator.jsc.nasa.gov/lunar/lsc/15265.pdf,True,False,False,False
15266,Apollo 15,Breccia,Regolith,271.4,93.905,6,APPENINE FRONT,,True,70,70,False,,True,False,False,False
15267,Apollo 15,Breccia,Regolith,1.8,106.5,6,APPENINE FRONT,,True,4,4,False,,False,False,False,False
15268,Apollo 15,Breccia,Regolith,11.0,81.255,6,APPENINE FRONT,,True,12,12,False,,True,False,False,False
15269,Apollo 15,Breccia,Regolith,6.0,0.0,6,APPENINE FRONT,Glass-coated,True,9,9,False,,True,False,False,False
15270,Apollo 15,Soil,Unsieved,319.0,95.053,6,APPENINE FRONT,"Fines, Unsieved",False,0,0,False,,False,False,False,False
15271,Apollo 15,Soil,<1 mm,798.3,81.26,6,APENNINE FRONT,,True,11,11,True,https://curator.jsc.nasa.gov/lunar/lsc/15271.pdf,True,False,False,False
15272,Apollo 15,Soil,1-2 mm,20.7,67.865,6,APENNINE FRONT,"Fines, 1-2mm",False,0,0,False,,True,False,False,False
15273,Apollo 15,Soil,2-4 mm,13.7,12.409,6,APENNINE FRONT,"Fines, 2-4mm",False,0,0,False,,True,False,False,False
15274,Apollo 15,Soil,4-10 mm,4.4,87.955,6,APENNINE FRONT,,True,10,9,False,,True,False,False,False
15281,Apollo 15,Residue,,107.0,100.0,6,APENNINE FRONT,,False,0,0,False,,False,False,False,False
15282,Apollo 15,Residue,,9.7,100.0,6,APENNINE FRONT,,False,0,0,False,,False,False,False,False
15283,Apollo 15,Residue,,13.3,100.0,6,APENNINE FRONT,,False,0,0,False,,False,False,False,False
15284,Apollo 15,Residue,,38.2,99.69,6,APENNINE FRONT,,False,0,0,False,,False,False,False,False
15285,Apollo 15,Breccia,Regolith,264.2,90.866,6,APPENINE FRONT,Glass-coated,True,75,75,True,https://curator.jsc.nasa.gov/lunar/lsc/15285.pdf,True,False,False,False
15286,Apollo 15,Breccia,Agglomerate,34.6,89.873,6,APPENINE FRONT,Glass and breccia fragments,True,19,19,True,https://curator.jsc.nasa.gov/lunar/lsc/15286.pdf,True,False,False,False
15287,Apollo 15,Breccia,Regolith,44.9,84.773,6,APPENINE FRONT,,True,14,14,True,https://curator.jsc.nasa.gov/lunar/lsc/15287.pdf,True,False,False,False
15288,Apollo 15,Breccia,Regolith,70.5,93.163,6,APPENINE FRONT,Glass-coated,True,58,58,True,https://curator.jsc.nasa.gov/lunar/lsc/15288.pdf,True,False,False,False
15289,Apollo 15,Breccia,Regolith,24.1,87.63,6,APPENINE FRONT,,True,16,16,False,,True,False,False,False
15290,Apollo 15,Soil,Unsieved,55.0,90.909,6,APPENINE FRONT,"Fines, Unsieved",False,0,0,False,,False,False,False,False
15291,Apollo 15,Soil,<1 mm,169.0,94.022,6,APENNINE FRONT,,True,10,10,True,https://curator.jsc.nasa.gov/lunar/lsc/15291.pdf,True,False,False,False
15292,Apollo 15,Soil,1-2 mm,5.4,79.852,6,APENNINE FRONT,"Fines, 1-2mm",False,0,0,False,,False,False,False,False
15293,Apollo 15,Soil,2-4 mm,6.7,100.0,6,APENNINE FRONT,"Fines, 2-4mm",False,0,0,False,,False,False,False,False
15294,Apollo 15,Soil,4-10 mm,10.2,99.902,6,APENNINE FRONT,,True,8,8,False,,True,False,False,False
15295,Apollo 15,Breccia,Regolith,947.3,96.755,6,APENNINE FRONT,,True,172,172,True,https://curator.jsc.nasa.gov/lunar/lsc/15295.pdf,True,False,False,False
15297,Apollo 15,Breccia,Regolith,34.9,90.69,6,APENNINE FRONT,,True,17,17,True,https://curator.jsc.nasa.gov/lunar/lsc/15297.pdf,False,False,False,False
15298,Apollo 15,Breccia,Regolith,1731.0,97.766,6,APENNINE FRONT,Glass-coated,True,127,127,True,https://curator.jsc.nasa.gov/lunar/lsc/15298.pdf,True,False,False,False
15299,Apollo 15,Breccia,Regolith,1692.0,94.794,6,APENNINE FRONT,,True,95,95,True,https://curator.jsc.nasa.gov/lunar/lsc/15299.pdf,True,False,False,False
15300,Apollo 15,Soil,Unsieved,390.7,98.198,7,SPUR CRATER,"Fines, Unsieved",False,0,0,False,,False,False,False,False
15301,Apollo 15,Soil,<1 mm,810.2,75.925,7,SPUR CRATER,,True,12,12,True,https://curator.jsc.nasa.gov/lunar/lsc/15301.pdf,True,False,False,False
15302,Apollo 15,Soil,1-2 mm,23.2,72.78,7,SPUR CRATER,"Fines, 1-2mm",False,0,0,False,,True,False,False,False
15303,Apollo 15,Soil,2-4 mm,12.7,74.85,7,SPUR CRATER,,True,1,1,False,,True,False,False,False
15304,Apollo 15,Soil,4-10 mm,7.3,28.671,7,SPUR CRATER,,True,16,16,False,,True,False,False,False
15305,Apollo 15,Soil,Unsieved,0.0,100.0,7,SPUR CRATER,,True,3,3,False,,False,False,False,False
15306,Apollo 15,Breccia,Regolith,134.2,91.918,7,SPUR CRATER,,True,49,49,True,https://curator.jsc.nasa.gov/lunar/lsc/15306.pdf,True,False,False,False
15307,Apollo 15,Breccia,Glass,1.3,100.0,7,SPUR CRATER,Hollow glass sphere,True,4,4,True,https://curator.jsc.nasa.gov/lunar/lsc/15307.pdf,False,False,False,False
15308,Apollo 15,Breccia,Impact Melt,1.7,70.235,7,SPUR CRATER,Glassy impact melt (?),True,8,8,True,https://curator.jsc.nasa.gov/lunar/lsc/15308.pdf,True,False,False,False
15310,Apollo 15,Soil,Unsieved,140.6,100.0,7,SPUR CRATER,"Fines, Unsieved",False,0,0,False,,False,False,False,False
15311,Apollo 15,Soil,<1 mm,295.0,95.203,7,SPUR CRATER,,True,5,5,True,https://curator.jsc.nasa.gov/lunar/lsc/15311.pdf,True,False,False,False
15312,Apollo 15,Soil,1-2 mm,10.1,100.0,7,SPUR CRATER,"Fines, 1-2mm",False,0,0,False,,False,False,False,False
15313,Apollo 15,Soil,2-4 mm,9.8,0.0,7,SPUR CRATER,"Fines, 2-4mm",False,0,0,False,,True,False,False,False
15314,Apollo 15,Soil,4-10 mm,8.4,46.429,7,SPUR CRATER,,True,34,33,False,,True,False,False,False
15315,Apollo 15,Breccia,Regolith,35.6,96.944,7,SPUR CRATER,,True,14,14,False,,True,False,False,False
15316,Apollo 15,Breccia,Regolith,6.1,91.148,7,SPUR CRATER,,True,10,10,False,,True,False,False,False
15317,Apollo 15,Breccia,Regolith,0.6,100.0,7,SPUR CRATER,,True,4,4,False,,False,False,False,False
15318,Apollo 15,Breccia,Regolith,5.4,81.481,7,SPUR CRATER,,True,8,8,False,,True,False,False,False
15319,Apollo 15,Breccia,Regolith,8.0,86.6,7,SPUR CRATER,,True,8,8,False,,False,False,False,False
15320,Apollo 15,Breccia,Regolith,4.7,100.0,7,SPUR CRATER,,True,4,4,False,,False,False,False,False
15321,Apollo 15,Breccia,Regolith,0.3,100.0,7,SPUR CRATER,,True,5,5,False,,False,False,False,False
15322,Apollo 15,Breccia,Regolith,8.4,87.024,7,SPUR CRATER,,True,3,3,False,,True,False,False,False
15323,Apollo 15,Breccia,Regolith,4.4,84.32,7,SPUR CRATER,,True,15,15,False,,True,False,False,False
15324,Apollo 15,Breccia,Regolith,32.3,87.368,7,SPUR CRATER,,True,7,6,False,,True,False,False,False
15325,Apollo 15,Breccia,Regolith,57.8,96.886,7,SPUR CRATER,Glass-coated,True,6,6,False,,True,False,False,False
15326,Apollo 15,Breccia,Regolith,2.5,66.0,7,SPUR CRATER,,True,7,7,False,,True,False,False,False
15327,Apollo 15,Breccia,Impact Melt,12.4,88.95,7,SPUR CRATER,Clast-rich glassy melt breccia,True,16,16,False,,True,False,False,False
15328,Apollo 15,Breccia,Regolith,0.3,100.0,7,SPUR CRATER,,True,4,4,False,,False,False,False,False
15329,Apollo 15,Breccia,Regolith,2.2,65.45,7,SPUR CRATER,Glass-coated,True,13,13,False,,True,False,False,False
15330,Apollo 15,Breccia,Regolith,57.8,97.509,7,SPUR CRATER,,True,12,12,False,,True,False,False,False
15331,Apollo 15,Breccia,Regolith,2.6,80.769,7,SPUR CRATER,,True,9,9,False,,True,False,False,False
15332,Apollo 15,Breccia,Agglomerate,2.3,79.13,7,SPUR CRATER,Agglutinate,True,8,8,False,,True,False,False,False
15333,Apollo 15,Breccia,Regolith,0.3,100.0,7,SPUR CRATER,,False,0,0,False,,False,False,False,False
15334,Apollo 15,Breccia,Regolith,7.5,87.467,7,SPUR CRATER,,True,9,9,False,,False,False,False,False
15335,Apollo 15,Breccia,Regolith,6.0,94.333,7,SPUR CRATER,,True,9,9,False,,True,False,False,False
15336,Apollo 15,Breccia,Regolith,0.2,100.0,7,SPUR CRATER,Glass-coated,False,0,0,False,,False,False,False,False
15337,Apollo 15,Breccia,Regolith,4.3,88.14,7,SPUR CRATER,,True,8,8,False,,True,False,False,False
15338,Apollo 15,Breccia,Regolith,11.1,100.0,7,SPUR CRATER,,True,4,4,False,,False,False,False,False
15339,Apollo 15,Breccia,Regolith,0.4,100.0,7,SPUR CRATER,,True,4,4,False,,False,False,False,False
15340,Apollo 15,Breccia,Agglomerate,0.9,100.0,7,SPUR CRATER,Glass,True,4,4,False,,False,False,False,False
15341,Apollo 15,Breccia,Regolith,1.6,81.25,7,SPUR CRATER,,True,3,3,False,,True,False,False,False
15342,Apollo 15,Breccia,Regolith,7.5,90.267,7,SPUR CRATER,,True,12,12,False,,True,False,False,False
15343,Apollo 15,Breccia,Regolith,6.9,89.565,7,SPUR CRATER,,True,9,9,False,,True,False,False,False
15344,Apollo 15,Breccia,Regolith,7.9,91.266,7,SPUR CRATER,Glass-coated,True,8,8,False,,True,False,False,False
15345,Apollo 15,Breccia,Agglomerate,12.3,88.618,7,SPUR CRATER,Vesicular glass/breccia clast,True,8,8,False,,True,False,False,False
15346,Apollo 15,Breccia,Regolith,3.1,73.548,7,SPUR CRATER,,True,9,9,False,,True,False,False,False
15347,Apollo 15,Breccia,Regolith,3.2,77.813,7,SPUR CRATER,,True,6,6,False,,True,False,False,False
15348,Apollo 15,Breccia,Regolith,0.3,100.0,7,SPUR CRATER,,True,4,4,False,,False,False,False,False
15349,Apollo 15,Breccia,Regolith,2.3,71.304,7,SPUR CRATER,,True,4,4,False,,True,False,False,False
15350,Apollo 15,Breccia,Regolith,2.9,77.931,7,SPUR CRATER,,True,4,4,False,,True,False,False,False
15351,Apollo 15,Breccia,Regolith,4.2,87.381,7,SPUR CRATER,,True,5,5,False,,True,False,False,False
15352,Apollo 15,Breccia,Regolith,2.9,77.586,7,SPUR CRATER,Glass-coated,True,8,8,False,,True,False,False,False
15353,Apollo 15,Breccia,Regolith,10.6,94.434,7,SPUR CRATER,,True,8,8,False,,True,False,False,False
15354,Apollo 15,Breccia,Regolith,0.3,0.0,7,SPUR CRATER,,True,4,4,False,,False,False,False,False
15355,Apollo 15,Breccia,Regolith,5.2,84.808,7,SPUR CRATER,,True,14,14,False,,True,False,False,False
15356,Apollo 15,Breccia,Impact Melt,2.0,61.3,7,SPUR CRATER,F.G. impact melt,True,7,7,True,https://curator.jsc.nasa.gov/lunar/lsc/15356.pdf,True,False,False,False
15357,Apollo 15,Breccia,Impact Melt,11.8,82.424,7,SPUR CRATER,F.G. impact melt,True,10,10,True,https://curator.jsc.nasa.gov/lunar/lsc/15357.pdf,True,False,False,False
15358,Apollo 15,Breccia,Impact Melt,14.6,86.938,7,SPUR CRATER,Glassy breccia with KREEP basalt clasts,True,13,13,True,https://curator.jsc.nasa.gov/lunar/lsc/15358.pdf,True,False,False,False
15359,Apollo 15,Breccia,Impact Melt,4.2,82.5,7,SPUR CRATER,F.G. impact melt,True,11,11,True,https://curator.jsc.nasa.gov/lunar/lsc/15359.pdf,True,False,False,False
15360,Apollo 15,Breccia,Regolith,9.3,91.72,7,SPUR CRATER,,True,9,9,False,,True,False,False,False
15361,Apollo 15,Crustal,Cataclastic,0.9,66.556,7,SPUR CRATER,Anorthosite,True,4,4,False,,True,False,False,False
15362,Apollo 15,Crustal,Cataclastic,4.2,56.881,7,SPUR CRATER,Cataclastic ferroan anorthosite,True,5,5,True,https://curator.jsc.nasa.gov/lunar/lsc/15362.pdf,True,False,False,False
15363,Apollo 15,Crustal,Cataclastic,0.5,71.0,7,SPUR CRATER,Anorthosite,True,4,4,False,,True,False,False,False
15364,Apollo 15,Breccia,Fragmental,1.5,67.533,7,SPUR CRATER,Anorthositic (monomict?),True,5,5,False,,True,False,False,False
15365,Apollo 15,Breccia,Clod,2.9,77.586,7,SPUR CRATER,Indurated green glass clod,True,5,5,False,,True,False,False,False
15366,Apollo 15,Breccia,Clod,3.3,61.818,7,SPUR CRATER,Green glass clod,True,4,4,False,,True,False,False,False
15367,Apollo 15,Breccia,Clod,1.1,0.0,7,SPUR CRATER,Green glass clod,True,3,3,False,,False,False,False,False
15368,Apollo 15,Breccia,Clod,0.4,0.0,7,SPUR CRATER,Green glass clod,True,4,4,False,,False,False,False,False
15369,Apollo 15,Breccia,Clod,2.5,66.0,7,SPUR CRATER,Green glass clod,True,6,6,False,,True,False,False,False
15370,Apollo 15,Breccia,Clod,2.9,73.172,7,SPUR CRATER,Green glass clod,True,4,4,False,,True,False,False,False
15371,Apollo 15,Breccia,Clod,0.5,0.0,7,SPUR CRATER,Green glass clod,True,7,7,False,,True,False,False,False
15372,Apollo 15,Breccia,Clod,0.8,0.0,7,SPUR CRATER,Green glass clod,True,3,3,False,,False,False,False,False
15373,Apollo 15,Breccia,Clod,0.6,0.0,7,SPUR CRATER,Green glass clod,True,4,4,False,,False,False,False,False
15374,Apollo 15,Breccia,Clod,1.0,0.0,7,SPUR CRATER,Green glass clod,True,4,4,False,,False,False,False,False
15375,Apollo 15,Breccia,Clod,0.4,0.0,7,SPUR CRATER,Green glass clod,True,4,4,False,,False,False,False,False
15376,Apollo 15,Breccia,Clod,1.0,39.0,7,SPUR CRATER,Green glass clod,True,5,5,False,,True,False,False,False
15377,Apollo 15,Breccia,Clod,0.5,0.0,7,SPUR CRATER,Green glass clod,True,4,4,False,,False,False,False,False
15378,Apollo 15,Breccia,Regolith,3.3,80.788,7,SPUR CRATER,Regolith breccia,True,4,4,False,,True,False,False,False
15379,Apollo 15,Basalt,Olivine,64.3,83.064,7,SPUR CRATER,F.G. ol-norm,True,13,13,False,,True,False,False,False
15380,Apollo 15,Basalt,Olivine,5.2,83.212,7,SPUR CRATER,F.G. ol-norm,True,8,8,False,,True,False,False,False
15381,Apollo 15,Basalt,Olivine,0.3,100.0,7,SPUR CRATER,F.G. ol-norm,True,4,4,False,,False,False,False,False
15382,Apollo 15,Basalt,KREEP,3.2,52.063,7,SPUR CRATER,KREEP basalt,True,16,16,True,https://curator.jsc.nasa.gov/lunar/lsc/15382.pdf,True,False,False,False
15383,Apollo 15,Breccia,Agglomerate,1.4,82.857,7,SPUR CRATER,Glass with monomict (basalt) clast assemblage,True,13,13,False,,True,False,False,False
15384,Apollo 15,Basalt,Olivine,1.4,13.571,7,SPUR CRATER,M.G. ol-norm,True,13,13,False,,True,False,False,False
15385,Apollo 15,Basalt,Olivine,8.7,56.368,7,SPUR CRATER,Feldspathic peridotite,True,9,9,True,https://curator.jsc.nasa.gov/lunar/lsc/15385.pdf,True,False,False,False
15386,Apollo 15,Basalt,KREEP,7.5,38.987,7,SPUR CRATER,KREEP basalt,True,10,10,True,https://curator.jsc.nasa.gov/lunar/lsc/15386.pdf,True,False,False,False
15387,Apollo 15,Basalt,Olivine,2.0,75.8,7,SPUR CRATER,Feldspathic peridotite,True,7,7,False,,True,False,False,False
15388,Apollo 15,Basalt,Pigeonite,9.0,22.6,7,SPUR CRATER,Feldspathic microgabbro,True,11,11,True,https://curator.jsc.nasa.gov/lunar/lsc/15388.pdf,True,False,False,False
15389,Apollo 15,Breccia,Agglomerate,2.8,73.571,7,SPUR CRATER,Agglutinate,True,7,7,False,,True,False,False,False
15390,Apollo 15,Breccia,Agglomerate,3.5,98.0,7,SPUR CRATER,Vesicular glass and breccia,True,8,8,False,,False,False,False,False
15391,Apollo 15,Breccia,Agglomerate,0.3,0.0,7,SPUR CRATER,Glass (with breccia clasts?),True,4,4,False,,False,False,False,False
15392,Apollo 15,Breccia,Glass,0.4,100.0,7,SPUR CRATER,Glass,True,4,4,False,,False,False,False,False
15400,Apollo 15,Soil,Unsieved,47.5,99.24,6A,,"Fines, Unsieved",False,0,0,False,,False,False,False,False
15401,Apollo 15,Soil,<1 mm,86.4,76.813,6A,,,True,2,2,True,https://curator.jsc.nasa.gov/lunar/lsc/15401.pdf,True,False,False,False
15402,Apollo 15,Soil,1-2 mm,4.8,88.542,6A,,"Fines, 1-2mm",False,0,0,False,,True,False,False,False
15403,Apollo 15,Soil,2-4 mm,6.1,0.0,6A,,"Fines, 2-4mm",False,0,0,False,,True,False,False,False
15404,Apollo 15,Soil,4-10 mm,7.9,77.633,6A,,,True,15,14,False,,True,False,False,False
15405,Apollo 15,Breccia,Impact Melt,513.1,35.907,6A,,F.G. impact melt (KREEP),True,66,66,True,https://curator.jsc.nasa.gov/lunar/lsc/15405.pdf,True,False,False,False
15410,Apollo 15,Soil,Unsieved,56.2,100.0,7,SPUR CRATER,"Fines, Unsieved",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/15410.pdf,False,False,False,False
15411,Apollo 15,Soil,<1 mm,103.3,89.807,7,SPUR CRATER,,True,4,4,False,,True,False,False,False
15412,Apollo 15,Soil,1-2 mm,7.1,84.507,7,SPUR CRATER,"Fines, 1-2mm",False,0,0,False,,True,False,False,False
15413,Apollo 15,Soil,2-4 mm,6.7,91.79,7,SPUR CRATER,"Fines, 2-4mm",False,0,0,False,,False,False,False,False
15414,Apollo 15,Soil,4-10 mm,4.0,3.125,7,SPUR CRATER,,True,11,11,False,,True,False,False,False
15415,Apollo 15,Crustal,Anorthosite,269.4,67.071,7,SPUR CRATER,Ferroan anorthosite,True,95,95,True,https://curator.jsc.nasa.gov/lunar/lsc/15415.pdf,True,False,False,False
15417,Apollo 15,Breccia,Regolith,1.3,73.08,7,SPUR CRATER,,True,11,11,False,,True,False,False,False
15418,Apollo 15,Breccia,Impact Melt,1141.0,78.19,7,SPUR CRATER,"Shocked/melted breccia (""anorthositic gabbro"")",True,79,79,True,https://curator.jsc.nasa.gov/lunar/lsc/15418.pdf,True,False,False,False
15419,Apollo 15,Breccia,Regolith,17.7,100.0,7,SPUR CRATER,Glass-coated,True,6,6,False,,False,False,False,False
15421,Apollo 15,Soil,<1 mm,254.7,82.479,7,SPUR CRATER,,True,2,2,False,,False,False,False,False
15422,Apollo 15,Soil,1-2 mm,15.9,97.48,7,SPUR CRATER,"Fines, 1-2mm",False,0,0,False,,False,False,False,False
15423,Apollo 15,Soil,2-4 mm,18.3,99.333,7,SPUR CRATER,"Fines, 2-4mm",False,0,0,False,,False,False,False,False
15424,Apollo 15,Soil,4-10 mm,19.5,50.71,7,SPUR CRATER,"Fines, 4-10mm",False,0,0,False,,False,False,False,False
15425,Apollo 15,Breccia,Clod,136.3,84.654,7,SPUR CRATER,Green glass clods,True,25,25,True,https://curator.jsc.nasa.gov/lunar/lsc/15425.pdf,True,False,False,False
15426,Apollo 15,Breccia,Clod,223.6,67.309,7,SPUR CRATER,Green glass clods,True,47,47,False,,True,False,False,False
15427,Apollo 15,Breccia,Clod,115.9,84.579,7,SPUR CRATER,Green glass clods,True,30,30,False,,True,False,False,False
15431,Apollo 15,Soil,<1 mm,475.7,97.064,7,SPUR CRATER,"Fines, < 1mm",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/15431.pdf,True,False,False,False
15432,Apollo 15,Soil,1-2 mm,39.7,100.0,7,SPUR CRATER,"Fines, 1-2mm",False,0,0,False,,False,False,False,False
15433,Apollo 15,Soil,2-4 mm,31.2,78.526,7,SPUR CRATER,"Fines, 2-4mm",False,0,0,False,,True,False,False,False
15434,Apollo 15,Soil,4-10 mm,51.6,9.888,7,SPUR CRATER,,True,86,86,False,,True,False,False,False
15435,Apollo 15,Breccia,Regolith,206.8,97.165,7,SPUR CRATER,Regolith clod,True,23,23,True,https://curator.jsc.nasa.gov/lunar/lsc/15435.pdf,True,False,False,False
15436,Apollo 15,Breccia,Impact Melt,3.5,90.229,7,SPUR CRATER,F.G. impact melt,True,3,3,True,https://curator.jsc.nasa.gov/lunar/lsc/15436.pdf,True,False,False,False
15437,Apollo 15,Crustal,Anorthosite,1.0,80.0,7,SPUR CRATER,Ferroan anorthosite,True,8,8,False,,True,False,False,False
15445,Apollo 15,Breccia,Impact Melt,287.2,84.05,7,SPUR CRATER,F.G. impact melt with pristine clasts,True,131,131,True,https://curator.jsc.nasa.gov/lunar/lsc/15445.pdf,True,False,False,False
15455,Apollo 15,Breccia,Impact Melt,937.2,83.966,7,SPUR CRATER,F.G. impact melt with pristine clasts,True,165,165,True,https://curator.jsc.nasa.gov/lunar/lsc/15455.pdf,True,False,False,False
15459,Apollo 15,Breccia,Regolith,5854.0,89.122,7,SPUR CRATER,Regolith breccia,True,197,197,True,https://curator.jsc.nasa.gov/lunar/lsc/15459.pdf,True,False,True,False
15465,Apollo 15,Breccia,Regolith,376.0,85.743,7,SPUR CRATER,Glass with regolith breccia clasts,True,84,84,True,https://curator.jsc.nasa.gov/lunar/lsc/15465.pdf,True,False,False,False
15466,Apollo 15,Breccia,Regolith,119.2,93.347,7,SPUR CRATER,Glass with regolith breccia clasts,True,54,54,False,,True,False,False,False
15467,Apollo 15,Breccia,Regolith,1.1,82.455,7,SPUR CRATER,Regolith breccia/glass,True,10,10,False,,True,False,False,False
15468,Apollo 15,Breccia,Regolith,1.3,67.692,7,SPUR CRATER,Glassy breccia,True,10,10,False,,True,False,False,False
15469,Apollo 15,Unclassified,,0.0,0.0,,,,False,0,0,False,,False,False,False,False
15470,Apollo 15,Soil,Unsieved,82.2,97.819,4,DUNE CRATER,"Fines, Unsieved",False,0,0,False,,False,False,False,False
15471,Apollo 15,Soil,<1 mm,153.0,68.839,4,DUNE CRATER,"Fines, < 1mm",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/15471.pdf,True,False,False,False
15472,Apollo 15,Soil,1-2 mm,6.1,72.82,4,DUNE CRATER,"Fines, 1-2mm",False,0,0,False,,True,False,False,False
15473,Apollo 15,Soil,2-4 mm,4.5,70.0,4,DUNE CRATER,"Fines, 2-4mm",False,0,0,False,,True,False,False,False
15474,Apollo 15,Soil,4-10 mm,4.7,88.809,4,DUNE CRATER,,True,15,15,False,,True,False,False,False
15475,Apollo 15,Basalt,Pigeonite,406.8,49.6,4,DUNE CRATER,Porphyritic pigeonite QNB,True,162,162,True,https://curator.jsc.nasa.gov/lunar/lsc/15475.pdf,True,False,True,False
15476,Apollo 15,Basalt,Pigeonite,266.3,82.686,4,DUNE CRATER,Porphyritic pigeonite QNB,True,73,73,True,https://curator.jsc.nasa.gov/lunar/lsc/15476.pdf,True,False,False,False
15477,Apollo 15,Unclassified,,0.0,0.0,,,,True,2,2,False,,False,False,False,False
15478,Apollo 15,Unclassified,,0.0,0.0,,,,False,0,0,False,,False,False,False,False
15485,Apollo 15,Basalt,Pigeonite,104.9,88.88,4,DUNE CRATER,Vitrophyric qz-norm,True,64,64,False,,True,False,False,False
15486,Apollo 15,Basalt,Pigeonite,46.8,73.566,4,DUNE CRATER,Vitrophyric qz-norm,True,36,36,True,https://curator.jsc.nasa.gov/lunar/lsc/15486.pdf,True,False,False,False
15495,Apollo 15,Basalt,Pigeonite,908.9,75.169,4,DUNE CRATER,Porphyritic pigeonite QNB,True,118,118,True,https://curator.jsc.nasa.gov/lunar/lsc/15495.pdf,True,False,False,False
15498,Apollo 15,Breccia,Regolith,2340.0,34.11,4,DUNE CRATER,Glass-coated,True,62,62,True,https://curator.jsc.nasa.gov/lunar/lsc/15498.pdf,True,False,False,False
15499,Apollo 15,Basalt,Pigeonite,2024.0,73.144,4,DUNE CRATER,Vitrophyric qz-norm,True,102,102,True,https://curator.jsc.nasa.gov/lunar/lsc/15499.pdf,True,False,True,False
15500,Apollo 15,Soil,Unsieved,24.8,100.0,9,SCARP CRATER,"Fines, Unsieved",False,0,0,False,,False,False,False,False
15501,Apollo 15,Soil,<1 mm,103.0,74.019,9,SCARP CRATER,"Fines, < 1mm",False,0,0,True,https://curator.jsc.nasa.gov/lunar/lsc/15501.pdf,True,False,False,False
15502,Apollo 15,Soil,1-2 mm,4.4,62.5,9,SCARP CRATER,"Fines, 1-2mm",False,0,0,False,,True,False,False,False
